#bin	name	chrom	strand	txStart	txEnd
618	NM_006979	chr6_GL000252v2_alt	+	4444324	4447936
618	NR_029633	chr6_GL000252v2_alt	+	4451333	4451443
618	NM_080680	chr6_GL000252v2_alt	-	4406190	4435967
618	NM_080679	chr6_GL000252v2_alt	-	4406190	4435967
618	NM_001270401	chr6_GL000252v2_alt	-	4437083	4444195
618	NM_001077516	chr6_GL000252v2_alt	+	4444324	4447936
619	NM_172209	chr6_GL000252v2_alt	-	4543212	4557902
619	NM_001350	chr6_GL000252v2_alt	-	4562072	4566535
619	NM_005452	chr6_GL000252v2_alt	-	4522616	4533045
619	NM_001254717	chr6_GL000252v2_alt	-	4562072	4566535
619	NM_172208	chr6_GL000252v2_alt	-	4547159	4557902
619	NM_001289176	chr6_GL000252v2_alt	-	4493783	4515479
619	NR_106892	chr6_GL000252v2_alt	+	4533762	4533843
619	NM_001265596	chr6_GL000252v2_alt	+	4533114	4534452
619	NM_005453	chr6_GL000252v2_alt	-	4557919	4561251
619	NM_022553	chr6_GL000252v2_alt	-	4493783	4515479
619	NR_044997	chr6_GL000252v2_alt	+	4493047	4498402
619	NM_001145338	chr6_GL000252v2_alt	-	4557919	4561458
619	NM_003782	chr6_GL000252v2_alt	+	4520653	4522339
619	NM_001164267	chr6_GL000252v2_alt	-	4522616	4533045
619	NM_001141969	chr6_GL000252v2_alt	-	4562072	4566535
619	NR_106933	chr6_GL000252v2_alt	-	4530744	4530807
619	NM_001141970	chr6_GL000252v2_alt	-	4562072	4566535
619	NM_001289175	chr6_GL000252v2_alt	-	4493783	4515479
619	NM_001289174	chr6_GL000252v2_alt	-	4493783	4515479
619	NM_001265595	chr6_GL000252v2_alt	+	4533114	4534452
619	NM_003190	chr6_GL000252v2_alt	-	4543212	4557902
619	NM_001185181	chr6_GL000252v2_alt	+	4533152	4534452
619	NM_004761	chr6_GL000252v2_alt	-	4535171	4542906
619	NM_001243738	chr6_GL000252v2_alt	-	4535171	4542906
619	NM_014260	chr6_GL000252v2_alt	+	4533114	4534452
619	NM_022551	chr6_GL000252v2_alt	+	4515588	4520018
9	NM_001198815	chr6_GL000253v2_alt	+	2064073	2345917
73	NM_001010877	chr6_GL000253v2_alt	-	260374	270818
74	NM_003587	chr6_GL000253v2_alt	-	1963342	1983306
74	NM_001164239	chr6_GL000253v2_alt	-	1963342	1983306
74	NR_052012	chr6_GL000253v2_alt	-	1544683	1636359
74	NR_026751	chr6_GL000253v2_alt	-	1261740	1321938
74	NR_027822	chr6_GL000253v2_alt	+	1569798	1577184
75	NM_001289161	chr6_GL000253v2_alt	+	2712094	2816200
75	NM_001167734	chr6_GL000253v2_alt	+	2224566	2236696
75	NM_001289160	chr6_GL000253v2_alt	+	2508637	2816200
75	NM_001167733	chr6_GL000253v2_alt	+	2224443	2236696
75	NM_001003693	chr6_GL000253v2_alt	+	3011955	3015647
75	NM_020442	chr6_GL000253v2_alt	+	2224443	2236696
75	NM_005931	chr6_GL000253v2_alt	+	2712094	2816200
76	NM_001286474	chr6_GL000253v2_alt	-	3597690	3676908
76	NM_001286475	chr6_GL000253v2_alt	-	3597690	3676908
76	NM_006781	chr6_GL000253v2_alt	-	3597690	3676908
77	NM_080679	chr6_GL000253v2_alt	-	4582164	4611940
77	NM_080681	chr6_GL000253v2_alt	-	4582164	4611940
77	NM_080680	chr6_GL000253v2_alt	-	4582164	4611940
585	NR_033379	chr6_GL000253v2_alt	-	125182	129235
586	NM_006510	chr6_GL000253v2_alt	-	185569	189550
586	NR_103538	chr6_GL000253v2_alt	+	209345	210100
587	NM_030903	chr6_GL000253v2_alt	-	309770	310733
587	NR_125387	chr6_GL000253v2_alt	+	301578	342297
587	NM_001005226	chr6_GL000253v2_alt	-	351765	352871
587	NM_001005216	chr6_GL000253v2_alt	+	377368	378443
588	NM_030905	chr6_GL000253v2_alt	+	439096	440137
589	NM_030959	chr6_GL000253v2_alt	-	638712	640581
589	NM_030876	chr6_GL000253v2_alt	-	620833	621881
589	NM_030946	chr6_GL000253v2_alt	+	572291	573257
590	NM_013936	chr6_GL000253v2_alt	+	661783	662816
590	NM_030883	chr6_GL000253v2_alt	+	723576	729447
590	NM_013941	chr6_GL000253v2_alt	+	705073	706112
590	NM_013937	chr6_GL000253v2_alt	-	690639	692868
590	NM_052967	chr6_GL000253v2_alt	-	751890	753027
591	NM_001470	chr6_GL000253v2_alt	-	867408	898334
591	NM_021903	chr6_GL000253v2_alt	-	867408	893372
591	NM_007160	chr6_GL000253v2_alt	+	853089	854152
591	NM_021904	chr6_GL000253v2_alt	-	867408	898334
591	NR_003049	chr6_GL000253v2_alt	+	847435	847512
591	NR_037179	chr6_GL000253v2_alt	+	794536	798699
591	NM_006398	chr6_GL000253v2_alt	-	820770	825085
591	NR_037181	chr6_GL000253v2_alt	+	794536	798699
591	NR_037180	chr6_GL000253v2_alt	+	794536	798699
592	NM_206809	chr6_GL000253v2_alt	+	922097	937486
592	NR_001590	chr6_GL000253v2_alt	-	1013468	1013811
592	NM_206810	chr6_GL000253v2_alt	+	922097	937486
592	NM_001098478	chr6_GL000253v2_alt	+	986001	989188
592	NM_001170418	chr6_GL000253v2_alt	+	922097	937486
592	NM_001098479	chr6_GL000253v2_alt	+	986001	989960
592	NM_001109809	chr6_GL000253v2_alt	-	937505	942269
592	NM_002433	chr6_GL000253v2_alt	+	922097	937486
592	NM_206811	chr6_GL000253v2_alt	+	922097	937486
592	NM_206814	chr6_GL000253v2_alt	+	922097	937486
592	NM_206812	chr6_GL000253v2_alt	+	922097	937486
592	NR_026973	chr6_GL000253v2_alt	-	989264	1011714
592	NR_026972	chr6_GL000253v2_alt	-	989264	1011714
592	NM_018950	chr6_GL000253v2_alt	+	986001	989188
592	NM_001008229	chr6_GL000253v2_alt	+	922097	937486
592	NM_001008228	chr6_GL000253v2_alt	+	922097	937486
593	NR_132323	chr6_GL000253v2_alt	+	1054481	1060306
593	NM_002127	chr6_GL000253v2_alt	+	1089465	1093608
593	NR_002139	chr6_GL000253v2_alt	-	1053606	1055649
593	NR_001434	chr6_GL000253v2_alt	+	1144211	1147514
594	NM_002116	chr6_GL000253v2_alt	+	1197011	1200442
594	NR_103542	chr6_GL000253v2_alt	-	1272831	1274672
594	NR_028032	chr6_GL000253v2_alt	+	1235852	1239136
594	NM_001242758	chr6_GL000253v2_alt	+	1197011	1200442
594	NR_024240	chr6_GL000253v2_alt	+	1266701	1270687
594	NR_001317	chr6_GL000253v2_alt	-	1181002	1183579
595	NM_021959	chr6_GL000253v2_alt	+	1327903	1331081
595	NM_025236	chr6_GL000253v2_alt	-	1331015	1336601
595	NM_014596	chr6_GL000253v2_alt	+	1321993	1325658
595	NM_001278786	chr6_GL000253v2_alt	+	1321993	1325658
595	NM_001278785	chr6_GL000253v2_alt	+	1321993	1325658
595	NR_103864	chr6_GL000253v2_alt	+	1321993	1325658
595	NM_170769	chr6_GL000253v2_alt	-	1331015	1336599
595	NM_170783	chr6_GL000253v2_alt	+	1321993	1325658
595	NM_007028	chr6_GL000253v2_alt	-	1363613	1373800
595	NR_126470	chr6_GL000253v2_alt	+	1365956	1375434
596	NM_052828	chr6_GL000253v2_alt	-	1462668	1471655
596	NM_033229	chr6_GL000253v2_alt	+	1473907	1483398
596	NM_003449	chr6_GL000253v2_alt	-	1495110	1524147
596	NM_006778	chr6_GL000253v2_alt	-	1462668	1471655
596	NM_001286633	chr6_GL000253v2_alt	+	1446829	1459457
596	NM_138700	chr6_GL000253v2_alt	+	1447454	1459457
596	NM_001242783	chr6_GL000253v2_alt	-	1495110	1524147
597	NR_102327	chr6_GL000253v2_alt	-	1597644	1637381
597	NR_024053	chr6_GL000253v2_alt	-	1597644	1637381
597	NM_001199119	chr6_GL000253v2_alt	+	1639536	1657092
597	NM_024839	chr6_GL000253v2_alt	+	1655360	1657092
597	NM_172016	chr6_GL000253v2_alt	+	1637455	1653960
597	NR_102326	chr6_GL000253v2_alt	-	1597644	1637381
597	NR_024052	chr6_GL000253v2_alt	-	1597644	1637381
597	NM_001199121	chr6_GL000253v2_alt	+	1655360	1657092
597	NM_001199120	chr6_GL000253v2_alt	+	1655360	1657092
597	NM_021253	chr6_GL000253v2_alt	+	1637068	1653960
598	NM_005516	chr6_GL000253v2_alt	+	1799640	1804440
599	NM_005275	chr6_GL000253v2_alt	-	1851605	1867823
599	NM_001254952	chr6_GL000253v2_alt	+	1937066	1954900
599	NM_014046	chr6_GL000253v2_alt	+	1927937	1936626
599	NM_001090	chr6_GL000253v2_alt	+	1881621	1901761
599	NM_001161376	chr6_GL000253v2_alt	+	1957267	1963434
599	NM_001031722	chr6_GL000253v2_alt	+	1937114	1957050
599	NM_025263	chr6_GL000253v2_alt	+	1866937	1874925
599	NR_030615	chr6_GL000253v2_alt	+	1894560	1894646
599	NM_024909	chr6_GL000253v2_alt	+	1937064	1954900
599	NM_001109938	chr6_GL000253v2_alt	+	1957267	1963434
599	NM_145029	chr6_GL000253v2_alt	+	1957267	1963434
599	NM_002714	chr6_GL000253v2_alt	-	1910628	1927536
599	NM_001077497	chr6_GL000253v2_alt	+	1866937	1874925
599	NM_001025091	chr6_GL000253v2_alt	+	1881621	1901761
599	NR_072994	chr6_GL000253v2_alt	-	1910628	1927536
600	NM_005803	chr6_GL000253v2_alt	-	2037984	2052927
600	NM_001293216	chr6_GL000253v2_alt	+	2031799	2035677
600	NM_001293213	chr6_GL000253v2_alt	+	2030451	2035677
600	NM_001270710	chr6_GL000253v2_alt	-	1998299	2001382
600	NM_014641	chr6_GL000253v2_alt	-	2010058	2027932
600	NM_001134870	chr6_GL000253v2_alt	-	1986641	1997569
600	NM_001270709	chr6_GL000253v2_alt	-	1998299	2001382
600	NM_001270707	chr6_GL000253v2_alt	-	1998299	2001382
600	NM_001293212	chr6_GL000253v2_alt	+	2031799	2035677
600	NM_001293215	chr6_GL000253v2_alt	+	2031799	2035677
600	NM_178014	chr6_GL000253v2_alt	+	2030451	2035677
600	NM_003897	chr6_GL000253v2_alt	-	2053449	2054801
600	NR_120608	chr6_GL000253v2_alt	+	2030451	2035677
600	NM_001270708	chr6_GL000253v2_alt	-	1998299	2001382
600	NM_001293214	chr6_GL000253v2_alt	+	2030451	2035677
600	NM_007243	chr6_GL000253v2_alt	-	1998299	2001673
600	NR_073072	chr6_GL000253v2_alt	-	1998299	2000976
600	NR_073065	chr6_GL000253v2_alt	-	1998299	2001382
600	NR_073066	chr6_GL000253v2_alt	-	1998299	2001382
600	NM_133471	chr6_GL000253v2_alt	-	1986641	1998148
601	NM_001202523	chr6_GL000253v2_alt	+	2195221	2210394
601	NM_001202522	chr6_GL000253v2_alt	+	2198929	2210394
601	NM_001202521	chr6_GL000253v2_alt	+	2198929	2210394
601	NM_001954	chr6_GL000253v2_alt	+	2194325	2210394
601	NR_039783	chr6_GL000253v2_alt	+	2201124	2201214
601	NM_013994	chr6_GL000253v2_alt	+	2198929	2210394
601	NM_013993	chr6_GL000253v2_alt	+	2194791	2210394
601	NM_001297652	chr6_GL000253v2_alt	+	2192854	2210394
601	NM_001297653	chr6_GL000253v2_alt	+	2194779	2210394
601	NM_001297654	chr6_GL000253v2_alt	+	2194779	2210394
601	NM_001517	chr6_GL000253v2_alt	+	2218435	2224339
601	NR_130726	chr6_GL000253v2_alt	-	2123107	2140904
602	NR_130720	chr6_GL000253v2_alt	+	2293950	2298975
602	NM_205854	chr6_GL000253v2_alt	-	2241587	2242413
602	NM_001010909	chr6_GL000253v2_alt	+	2293950	2298975
603	NM_001264	chr6_GL000253v2_alt	-	2425601	2430985
603	NM_001285987	chr6_GL000253v2_alt	-	2474837	2477686
603	NM_001285986	chr6_GL000253v2_alt	-	2474837	2477686
603	NM_001173531	chr6_GL000253v2_alt	-	2474837	2477686
603	NM_007109	chr6_GL000253v2_alt	+	2469060	2474716
603	NM_002701	chr6_GL000253v2_alt	-	2474837	2481213
603	NM_014068	chr6_GL000253v2_alt	+	2425344	2450617
603	NR_003948	chr6_GL000253v2_alt	+	2363961	2370385
603	NM_014070	chr6_GL000253v2_alt	-	2421725	2423058
603	NM_014069	chr6_GL000253v2_alt	-	2448058	2449875
603	NM_203289	chr6_GL000253v2_alt	-	2474837	2477686
603	NM_001105564	chr6_GL000253v2_alt	-	2452953	2468324
603	NM_001105563	chr6_GL000253v2_alt	-	2452953	2468324
603	NM_001077511	chr6_GL000253v2_alt	+	2469060	2474716
603	NR_026816	chr6_GL000253v2_alt	-	2484254	2488424
603	NM_019052	chr6_GL000253v2_alt	-	2452953	2468773
604	NM_002117	chr6_GL000253v2_alt	-	2577800	2581178
604	NM_001243042	chr6_GL000253v2_alt	-	2577800	2581178
605	NM_005514	chr6_GL000253v2_alt	-	2662483	2665824
605	NM_000247	chr6_GL000253v2_alt	+	2712157	2723902
605	NM_001177519	chr6_GL000253v2_alt	+	2712157	2723902
605	NM_001289153	chr6_GL000253v2_alt	+	2708376	2723902
605	NM_001289152	chr6_GL000253v2_alt	+	2708376	2723902
605	NR_106951	chr6_GL000253v2_alt	-	2663835	2663928
605	NM_001289154	chr6_GL000253v2_alt	+	2708376	2723902
606	NM_000595	chr6_GL000253v2_alt	+	2877334	2879364
606	NM_001011700	chr6_GL000253v2_alt	+	2834034	2835304
606	NR_003140	chr6_GL000253v2_alt	-	2841444	2841520
606	NM_080598	chr6_GL000253v2_alt	-	2835291	2847528
606	NM_000594	chr6_GL000253v2_alt	+	2880607	2883376
606	NM_004640	chr6_GL000253v2_alt	-	2835291	2847528
606	NR_003065	chr6_GL000253v2_alt	-	2846153	2846231
606	NM_001204078	chr6_GL000253v2_alt	-	2849503	2851897
606	NR_037852	chr6_GL000253v2_alt	-	2835291	2847528
606	NM_005007	chr6_GL000253v2_alt	+	2852623	2863876
606	NM_001159740	chr6_GL000253v2_alt	+	2877139	2879364
606	NM_130463	chr6_GL000253v2_alt	-	2849503	2851897
606	NM_138282	chr6_GL000253v2_alt	-	2849503	2851897
606	NM_001144963	chr6_GL000253v2_alt	+	2851899	2863876
606	NM_001144962	chr6_GL000253v2_alt	+	2851899	2863876
606	NM_001144961	chr6_GL000253v2_alt	+	2852623	2863876
606	NR_037853	chr6_GL000253v2_alt	-	2835291	2851897
607	NM_080686	chr6_GL000253v2_alt	+	2925713	2942818
607	NR_039789	chr6_GL000253v2_alt	-	3006076	3006139
607	NM_025262	chr6_GL000253v2_alt	-	2981730	2985421
607	NM_007161	chr6_GL000253v2_alt	+	2892240	2893950
607	NM_001199239	chr6_GL000253v2_alt	-	2966275	2970909
607	NM_080703	chr6_GL000253v2_alt	-	2944067	2957746
607	NM_080702	chr6_GL000253v2_alt	-	2944067	2957746
607	NM_001320	chr6_GL000253v2_alt	+	2970926	2975117
607	NM_009588	chr6_GL000253v2_alt	-	2885599	2887466
607	NM_001282385	chr6_GL000253v2_alt	+	2970926	2975117
607	NR_106890	chr6_GL000253v2_alt	+	2938827	2938899
607	NM_033177	chr6_GL000253v2_alt	-	2966275	2970449
607	NM_001145467	chr6_GL000253v2_alt	-	2894314	2898026
607	NM_004639	chr6_GL000253v2_alt	-	2944067	2957746
607	NR_029462	chr6_GL000253v2_alt	+	2891219	2893950
607	NR_029461	chr6_GL000253v2_alt	+	2891219	2893950
607	NM_001098534	chr6_GL000253v2_alt	-	2944067	2957439
607	NM_001199238	chr6_GL000253v2_alt	-	2966275	2970909
607	NM_001199237	chr6_GL000253v2_alt	-	2966275	2971330
607	NM_002341	chr6_GL000253v2_alt	-	2885599	2887466
607	NM_147130	chr6_GL000253v2_alt	-	2893923	2898026
607	NR_002971	chr6_GL000253v2_alt	+	2928116	2928248
607	NM_001199240	chr6_GL000253v2_alt	-	2966275	2970677
607	NM_001177515	chr6_GL000253v2_alt	-	2991995	3008121
607	NM_004638	chr6_GL000253v2_alt	+	2925713	2942818
607	NM_021221	chr6_GL000253v2_alt	+	2975997	2977497
607	NM_001166538	chr6_GL000253v2_alt	+	2892240	2893950
607	NR_045828	chr6_GL000253v2_alt	+	2957455	2963256
607	NM_001199698	chr6_GL000253v2_alt	-	2944067	2957746
607	NM_021160	chr6_GL000253v2_alt	-	2991995	3008408
607	NM_021184	chr6_GL000253v2_alt	-	2963343	2965819
607	NM_001199697	chr6_GL000253v2_alt	-	2944067	2957746
607	NM_001145466	chr6_GL000253v2_alt	-	2893923	2898026
607	NM_001256169	chr6_GL000253v2_alt	+	2957455	2963256
607	NR_033489	chr6_GL000253v2_alt	-	2991995	3008408
607	NR_033488	chr6_GL000253v2_alt	-	2991995	3008121
607	NM_205838	chr6_GL000253v2_alt	+	2891219	2893950
607	NM_205837	chr6_GL000253v2_alt	+	2891739	2893950
607	NM_205840	chr6_GL000253v2_alt	+	2892240	2893950
607	NM_205839	chr6_GL000253v2_alt	+	2891219	2893950
607	NM_019101	chr6_GL000253v2_alt	+	2960939	2963256
608	NM_001303007	chr6_GL000253v2_alt	-	3032083	3035312
608	NM_025261	chr6_GL000253v2_alt	-	3023693	3026780
608	NR_003673	chr6_GL000253v2_alt	-	3017390	3019115
608	NM_172166	chr6_GL000253v2_alt	+	3044994	3052474
608	NM_001287593	chr6_GL000253v2_alt	-	3035627	3042369
608	NM_002441	chr6_GL000253v2_alt	+	3044994	3052474
608	NR_024541	chr6_GL000253v2_alt	-	3017025	3019115
608	NM_001303008	chr6_GL000253v2_alt	-	3032083	3034548
608	NM_138274	chr6_GL000253v2_alt	+	3028389	3031755
608	NM_138273	chr6_GL000253v2_alt	+	3028389	3031755
608	NM_013974	chr6_GL000253v2_alt	-	3032083	3035312
608	NM_138272	chr6_GL000253v2_alt	+	3028389	3031755
608	NM_025259	chr6_GL000253v2_alt	+	3044994	3052474
608	NM_001287594	chr6_GL000253v2_alt	-	3035627	3041596
608	NM_021246	chr6_GL000253v2_alt	+	3020405	3022850
608	NM_172165	chr6_GL000253v2_alt	+	3044994	3052474
608	NM_138275	chr6_GL000253v2_alt	+	3028389	3031755
608	NM_138277	chr6_GL000253v2_alt	+	3028389	3031755
608	NM_001288	chr6_GL000253v2_alt	-	3035627	3041615
608	NM_025260	chr6_GL000253v2_alt	+	3028389	3031755
609	NM_001145903	chr6_GL000253v2_alt	+	3232691	3250651
609	NM_001178063	chr6_GL000253v2_alt	+	3238574	3250651
609	NM_000434	chr6_GL000253v2_alt	-	3164267	3168148
609	NM_001710	chr6_GL000253v2_alt	+	3250920	3255741
609	NM_000063	chr6_GL000253v2_alt	+	3232691	3250651
609	NM_001282457	chr6_GL000253v2_alt	+	3238573	3250651
609	NM_001282458	chr6_GL000253v2_alt	+	3232691	3250651
609	NM_001282459	chr6_GL000253v2_alt	+	3232691	3240024
609	NR_104191	chr6_GL000253v2_alt	-	3239439	3246691
610	NM_019105	chr6_GL000253v2_alt	-	3369798	3403209
611	NM_001206966	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_001206940	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_004557	chr6_GL000253v2_alt	-	3499820	3529069
611	NM_001206954	chr6_GL000253v2_alt	-	3485948	3489303
611	NR_106779	chr6_GL000253v2_alt	-	3475010	3475097
611	NR_106891	chr6_GL000253v2_alt	+	3484796	3484857
611	NM_030652	chr6_GL000253v2_alt	+	3469588	3473266
611	NM_005155	chr6_GL000253v2_alt	+	3458999	3468665
611	NR_038190	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_001136	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_001206936	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_001206929	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_002586	chr6_GL000253v2_alt	-	3489713	3495164
611	NM_001204103	chr6_GL000253v2_alt	+	3458999	3468665
611	NM_001206934	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_001206932	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_006913	chr6_GL000253v2_alt	+	3483365	3485774
611	NM_006411	chr6_GL000253v2_alt	-	3473186	3481120
611	NM_001276501	chr6_GL000253v2_alt	-	3495743	3497893
611	NM_138717	chr6_GL000253v2_alt	+	3458452	3468665
611	NM_172197	chr6_GL000253v2_alt	-	3485948	3489303
611	NM_030651	chr6_GL000253v2_alt	-	3453363	3456944
611	NR_037172	chr6_GL000253v2_alt	-	3457802	3459366
611	NR_037171	chr6_GL000253v2_alt	-	3457802	3459366
611	NR_037169	chr6_GL000253v2_alt	-	3457802	3459366
611	NR_037170	chr6_GL000253v2_alt	-	3457802	3459366
611	NR_037861	chr6_GL000253v2_alt	+	3458999	3473266
611	NR_037860	chr6_GL000253v2_alt	+	3469588	3473266
611	NM_032741	chr6_GL000253v2_alt	-	3473186	3483092
611	NM_022107	chr6_GL000253v2_alt	-	3495743	3500501
613	NM_001304561	chr6_GL000253v2_alt	-	3698331	3712147
613	NR_044996	chr6_GL000253v2_alt	+	3695501	3698684
613	NM_019111	chr6_GL000253v2_alt	+	3744058	3749271
616	NM_001198858	chr6_GL000253v2_alt	-	4175449	4182908
616	NM_001300790	chr6_GL000253v2_alt	-	4175449	4182908
616	NR_039668	chr6_GL000253v2_alt	-	4169253	4169321
616	NM_020056	chr6_GL000253v2_alt	+	4160700	4166213
617	NM_001292022	chr6_GL000253v2_alt	-	4264561	4272140
617	NM_002800	chr6_GL000253v2_alt	+	4273513	4279205
617	NM_000593	chr6_GL000253v2_alt	-	4264561	4273324
617	NM_148919	chr6_GL000253v2_alt	-	4260069	4263392
617	NM_018833	chr6_GL000253v2_alt	-	4241185	4258124
617	NM_000544	chr6_GL000253v2_alt	-	4244761	4258124
617	NM_004159	chr6_GL000253v2_alt	-	4260069	4264288
617	NR_037175	chr6_GL000253v2_alt	+	4263438	4265853
617	NR_037174	chr6_GL000253v2_alt	+	4263438	4265853
617	NR_037173	chr6_GL000253v2_alt	+	4263438	4265853
617	NR_037176	chr6_GL000253v2_alt	+	4263438	4265853
617	NR_037177	chr6_GL000253v2_alt	+	4313524	4323107
617	NR_037178	chr6_GL000253v2_alt	+	4313524	4323107
617	NM_001290043	chr6_GL000253v2_alt	-	4244761	4258177
618	NM_002118	chr6_GL000253v2_alt	-	4353996	4360438
618	NM_006120	chr6_GL000253v2_alt	-	4367981	4372491
618	NM_001199455	chr6_GL000253v2_alt	+	4390978	4400883
618	NM_002119	chr6_GL000253v2_alt	-	4423530	4428960
618	NM_001199456	chr6_GL000253v2_alt	+	4392467	4400883
618	NM_001113182	chr6_GL000253v2_alt	+	4390271	4400883
618	NM_005104	chr6_GL000253v2_alt	+	4388043	4400883
618	NM_001291986	chr6_GL000253v2_alt	+	4390271	4400883
619	NM_001242524	chr6_GL000253v2_alt	-	4484265	4500481
619	NR_001435	chr6_GL000253v2_alt	+	4532220	4548533
619	NM_002121	chr6_GL000253v2_alt	+	4495622	4509399
619	NM_001242525	chr6_GL000253v2_alt	-	4484265	4500481
619	NM_033554	chr6_GL000253v2_alt	-	4484265	4493374
620	NM_014234	chr6_GL000253v2_alt	+	4624109	4626308
620	NM_001289176	chr6_GL000253v2_alt	-	4669732	4671435
620	NM_021976	chr6_GL000253v2_alt	-	4613056	4620169
620	NM_022553	chr6_GL000253v2_alt	-	4669732	4671435
620	NM_002931	chr6_GL000253v2_alt	+	4627985	4632199
620	NR_044997	chr6_GL000253v2_alt	+	4668996	4674351
620	NM_001163771	chr6_GL000253v2_alt	-	4605916	4611940
620	NM_001291989	chr6_GL000253v2_alt	-	4613056	4620326
620	NM_001289175	chr6_GL000253v2_alt	-	4669732	4671435
620	NM_001289174	chr6_GL000253v2_alt	-	4669732	4671435
620	NM_001288777	chr6_GL000253v2_alt	+	4620298	4623910
620	NM_006979	chr6_GL000253v2_alt	+	4620298	4623910
620	NR_029633	chr6_GL000253v2_alt	+	4627311	4627421
620	NM_001270401	chr6_GL000253v2_alt	-	4613056	4620169
620	NM_001077516	chr6_GL000253v2_alt	+	4620298	4623910
9	NM_001098478	chr6_GL000254v2_alt	+	986065	1147528
9	NM_021177	chr6_GL000254v2_alt	-	3139280	3148874
9	NM_001098479	chr6_GL000254v2_alt	+	986065	1147132
9	NR_037177	chr6_GL000254v2_alt	+	4193201	4202791
9	NR_037178	chr6_GL000254v2_alt	+	4193201	4202791
9	NM_018950	chr6_GL000254v2_alt	+	986065	1147528
73	NM_001005216	chr6_GL000254v2_alt	+	377548	448244
74	NM_002116	chr6_GL000254v2_alt	+	1144512	1289979
74	NM_014046	chr6_GL000254v2_alt	+	1961756	1970445
74	NM_005516	chr6_GL000254v2_alt	+	1833461	1838261
74	NM_001242758	chr6_GL000254v2_alt	+	1144512	1289979
75	NM_080598	chr6_GL000254v2_alt	-	2872161	2884414
75	NM_001198815	chr6_GL000254v2_alt	+	2350090	2379541
75	NR_037852	chr6_GL000254v2_alt	-	2872161	2884414
75	NM_004640	chr6_GL000254v2_alt	-	2872161	2884414
75	NM_001297652	chr6_GL000254v2_alt	+	2226761	2236239
75	NM_001105564	chr6_GL000254v2_alt	-	2486566	2501938
75	NM_001105563	chr6_GL000254v2_alt	-	2486566	2501938
75	NR_037853	chr6_GL000254v2_alt	-	2872161	2888783
75	NM_019052	chr6_GL000254v2_alt	-	2486566	2502387
76	NM_001286474	chr6_GL000254v2_alt	-	3657863	3713689
76	NM_019105	chr6_GL000254v2_alt	-	3383187	3451394
76	NM_001286475	chr6_GL000254v2_alt	-	3658485	3713689
76	NM_006781	chr6_GL000254v2_alt	-	3664576	3713689
76	NM_001282457	chr6_GL000254v2_alt	+	3239856	3287710
76	NM_004557	chr6_GL000254v2_alt	-	3536858	3566106
76	NM_001145903	chr6_GL000254v2_alt	+	3269563	3287710
76	NM_000063	chr6_GL000254v2_alt	+	3269563	3287710
76	NM_001282459	chr6_GL000254v2_alt	+	3269563	3277094
76	NM_001178063	chr6_GL000254v2_alt	+	3243073	3287710
76	NM_001282458	chr6_GL000254v2_alt	+	3269563	3287710
76	NR_104191	chr6_GL000254v2_alt	-	3276509	3283759
77	NM_005452	chr6_GL000254v2_alt	-	4715068	4725463
77	NM_001164267	chr6_GL000254v2_alt	-	4715068	4725463
585	NR_033379	chr6_GL000254v2_alt	-	125221	129271
586	NM_006510	chr6_GL000254v2_alt	-	168756	189746
586	NR_103538	chr6_GL000254v2_alt	+	209538	210293
586	NR_104117	chr6_GL000254v2_alt	+	162285	163074
587	NM_030903	chr6_GL000254v2_alt	-	309954	310917
587	NR_125387	chr6_GL000254v2_alt	+	301767	342482
587	NM_001005226	chr6_GL000254v2_alt	-	351937	353043
588	NM_030905	chr6_GL000254v2_alt	+	439270	440311
589	NM_030959	chr6_GL000254v2_alt	-	638935	640804
589	NM_030876	chr6_GL000254v2_alt	-	621055	622103
589	NM_030946	chr6_GL000254v2_alt	+	572512	573478
590	NM_013936	chr6_GL000254v2_alt	+	662012	663045
590	NM_030883	chr6_GL000254v2_alt	+	723826	729696
590	NM_013941	chr6_GL000254v2_alt	+	705307	706346
590	NM_013937	chr6_GL000254v2_alt	-	690871	693100
590	NM_052967	chr6_GL000254v2_alt	-	752139	753276
591	NM_001470	chr6_GL000254v2_alt	-	867622	898578
591	NM_021903	chr6_GL000254v2_alt	-	867622	893622
591	NM_006398	chr6_GL000254v2_alt	-	821015	825329
591	NM_007160	chr6_GL000254v2_alt	+	853300	854363
591	NM_021904	chr6_GL000254v2_alt	-	867622	898578
591	NR_003049	chr6_GL000254v2_alt	+	847646	847723
591	NR_037179	chr6_GL000254v2_alt	+	794787	798950
591	NR_037181	chr6_GL000254v2_alt	+	794787	798950
591	NR_037180	chr6_GL000254v2_alt	+	794787	798950
592	NR_001590	chr6_GL000254v2_alt	-	1013532	1013874
592	NM_001170418	chr6_GL000254v2_alt	+	922361	937746
592	NM_206811	chr6_GL000254v2_alt	+	922361	937746
592	NM_001109809	chr6_GL000254v2_alt	-	937765	942523
